year,from_country,to_country,n_migrations
2002,CZ,HU,4
2002,CZ,ID,2
2002,CZ,IE,2
2002,CZ,IL,5
2002,CZ,IN,11
2002,CZ,IR,1
2002,CZ,IT,39
2002,CZ,JO,1
2002,CZ,JP,51
2002,CZ,KE,1
2002,CZ,KG,2
2002,CZ,KR,3
2002,CZ,KW,1
2002,CZ,KZ,1
2002,CZ,LA,2
2002,CZ,LK,1
2002,CZ,LV,2
2002,CZ,LY,1
2002,CZ,MA,2
2002,CZ,MD,1
2002,CZ,MK,1
2002,CZ,MM,3
2002,CZ,MT,1
2002,CZ,MX,4
2002,CZ,MY,1
2002,CZ,NL,16
2002,CZ,NO,6
2002,CZ,NZ,1
2002,CZ,PK,1
2002,CZ,PL,44
2002,CZ,PS,1
2002,CZ,PT,4
2002,CZ,QA,1
2002,CZ,RO,2
2002,CZ,RS,38
2002,CZ,RU,28
2002,CZ,SE,8
2002,CZ,SG,1
2002,CZ,SI,4
2002,CZ,SK,41
2002,CZ,TR,5
2002,CZ,TW,15
2002,CZ,UA,14
2002,CZ,US,230
2002,CZ,VE,3
2002,CZ,VN,3
2002,CZ,YE,1
2002,CZ,ZA,2
2002,CZ,ZM,1
2002,DE,AE,3
2002,DE,AM,4
2002,DE,AR,19
2002,DE,AT,451
2002,DE,AU,130
2002,DE,AZ,6
2002,DE,BD,2
2002,DE,BE,111
2002,DE,BF,1
2002,DE,BG,34
2002,DE,BJ,1
2002,DE,BR,87
2002,DE,BY,7
2002,DE,CA,268
2002,DE,CH,652
2002,DE,CI,1
2002,DE,CL,14
2002,DE,CM,2
2002,DE,CN,246
2002,DE,CO,10
2002,DE,CR,1
2002,DE,CU,4
2002,DE,CW,1
2002,DE,CY,1
2002,DE,CZ,67
2002,DE,DK,72
2002,DE,EC,1
2002,DE,EE,29
2002,DE,EG,26
2002,DE,ES,137
2002,DE,ET,3
2002,DE,FI,58
2002,DE,FO,1
2002,DE,FR,588
2002,DE,GA,4
2002,DE,GB,753
2002,DE,GE,5
2002,DE,GH,2
2002,DE,GR,46
2002,DE,HK,12
2002,DE,HR,32
2002,DE,HU,64
2002,DE,ID,11
2002,DE,IE,31
2002,DE,IL,64
2002,DE,IN,98
2002,DE,IQ,1
2002,DE,IR,13
2002,DE,IS,1
2002,DE,IT,231
2002,DE,JO,10
2002,DE,JP,350
2002,DE,KE,6
2002,DE,KG,1
2002,DE,KH,1
2002,DE,KR,56
2002,DE,KW,1
2002,DE,KZ,3
2002,DE,LA,1
2002,DE,LI,5
2002,DE,LK,1
2002,DE,LT,3
2002,DE,LU,10
2002,DE,LV,7
2002,DE,MA,5
2002,DE,MC,1
2002,DE,MD,5
2002,DE,MG,1
2002,DE,MM,4
2002,DE,MN,1
2002,DE,MW,1
2002,DE,MX,27
2002,DE,MY,2
2002,DE,NE,1
2002,DE,NG,9
2002,DE,NL,351
2002,DE,NO,62
2002,DE,NZ,20
2002,DE,OM,2
2002,DE,PA,1
2002,DE,PE,3
2002,DE,PH,3
2002,DE,PK,15
2002,DE,PL,128
2002,DE,PR,7
2002,DE,PS,4
2002,DE,PT,28
2002,DE,PW,1
2002,DE,PY,2
2002,DE,QA,1
2002,DE,RO,32
2002,DE,RS,13
2002,DE,RU,213
2002,DE,SA,6
2002,DE,SD,1
2002,DE,SE,137
2002,DE,SG,30
2002,DE,SI,11
2002,DE,SK,62
2002,DE,SS,3
2002,DE,TH,13
2002,DE,TJ,1
2002,DE,TM,1
2002,DE,TN,5
2002,DE,TR,20
2002,DE,TT,1
2002,DE,TW,59
2002,DE,TZ,4
2002,DE,UA,42
2002,DE,UG,1
2002,DE,US,4071
2002,DE,UY,3
2002,DE,UZ,2
2002,DE,VE,4
2002,DE,VG,2
2002,DE,VN,8
2002,DE,ZA,38
2002,DE,ZM,1
2002,DE,ZW,2
2002,DK,AR,1
2002,DK,AT,6
2002,DK,AU,21
2002,DK,BE,7
2002,DK,BO,2
2002,DK,BR,8
2002,DK,CA,16
2002,DK,CH,16
2002,DK,CN,17
2002,DK,CU,1
2002,DK,CZ,6
2002,DK,DE,84
2002,DK,EE,1
2002,DK,EG,2
2002,DK,ES,33
2002,DK,ET,2
2002,DK,FI,11
2002,DK,FO,2
2002,DK,FR,25
2002,DK,GB,121
2002,DK,GH,3
2002,DK,GL,3
2002,DK,GR,5
2002,DK,GU,1
2002,DK,GW,2
2002,DK,HK,1
2002,DK,HR,1
2002,DK,HU,11
2002,DK,ID,1
2002,DK,IE,4
2002,DK,IL,1
2002,DK,IN,7
2002,DK,IS,3
2002,DK,IT,26
2002,DK,JO,1
2002,DK,JP,25
2002,DK,KE,1
2002,DK,KR,2
2002,DK,KZ,3
2002,DK,LK,1
2002,DK,LT,2
2002,DK,MK,1
2002,DK,MN,2
2002,DK,MX,1
2002,DK,MY,1
2002,DK,NL,32
2002,DK,NO,55
2002,DK,NZ,7
2002,DK,PH,2
2002,DK,PK,3
2002,DK,PL,13
2002,DK,PT,3
2002,DK,RO,1
2002,DK,RS,2
2002,DK,RU,33
2002,DK,RW,1
2002,DK,SE,89
2002,DK,SG,11
2002,DK,SI,4
2002,DK,SJ,1
2002,DK,SK,14
2002,DK,SS,5
2002,DK,TH,2
2002,DK,TR,2
2002,DK,TW,3
2002,DK,TZ,1
2002,DK,UA,1
2002,DK,US,330
2002,DK,VN,2
2002,DK,ZA,8
2002,DK,ZW,1
2002,DM,IE,2
2002,DO,AR,1
2002,DO,BB,1
2002,DO,CH,15
2002,DO,CU,1
2002,DO,ES,1
2002,DO,GB,2
2002,DO,NZ,1
2002,DO,US,3
2002,DO,VE,2
2002,DZ,AU,4
2002,DZ,BE,3
2002,DZ,CA,15
2002,DZ,CH,1
2002,DZ,CL,2
2002,DZ,CO,1
2002,DZ,DE,5
2002,DZ,DK,1
2002,DZ,ES,1
2002,DZ,FR,61
2002,DZ,GB,2
2002,DZ,IN,1
2002,DZ,IT,10
2002,DZ,JP,4
2002,DZ,MA,2
2002,DZ,MD,1
2002,DZ,MN,1
2002,DZ,MY,1
2002,DZ,NL,1
2002,DZ,PL,1
2002,DZ,PT,2
2002,DZ,SA,1
2002,DZ,SE,1
2002,DZ,SN,1
2002,DZ,TN,1
2002,DZ,TR,1
2002,DZ,TZ,1
2002,DZ,US,25
2002,DZ,VE,1
2002,DZ,YE,1
2002,DZ,ZA,2
2002,EC,AR,4
2002,EC,AU,1
2002,EC,BR,5
2002,EC,CA,1
2002,EC,CL,8
2002,EC,CN,1
2002,EC,CR,1
2002,EC,CU,1
2002,EC,DE,2
2002,EC,DK,1
2002,EC,ES,2
2002,EC,FR,3
2002,EC,GR,10
2002,EC,IT,1
2002,EC,JP,1
2002,EC,MX,5
2002,EC,PE,1
2002,EC,TR,1
2002,EC,TW,1
2002,EC,UA,1
2002,EC,US,5
2002,EC,VE,3
2002,EC,ZA,1
2002,EE,AU,2
2002,EE,BE,1
2002,EE,CH,2
2002,EE,CZ,1
2002,EE,DE,17
2002,EE,FI,7
2002,EE,FR,3
2002,EE,GB,5
2002,EE,ID,2
2002,EE,IN,3
2002,EE,IT,3
2002,EE,KR,1
2002,EE,MZ,3
2002,EE,NL,4
2002,EE,PL,1
2002,EE,RU,2
2002,EE,SE,8
2002,EE,SK,2
2002,EE,US,10
2002,EG,AE,6
2002,EG,AR,1
2002,EG,AT,3
2002,EG,AU,8
2002,EG,BE,3
2002,EG,BH,2
2002,EG,BR,2
2002,EG,CA,25
2002,EG,CH,2
2002,EG,CL,1
2002,EG,CN,7
2002,EG,DE,28
2002,EG,DK,2
2002,EG,ES,3
2002,EG,FJ,1
2002,EG,FR,7
2002,EG,GB,21
2002,EG,HU,1
2002,EG,ID,1
2002,EG,IE,2
2002,EG,IN,3
2002,EG,IT,1
2002,EG,JO,1
2002,EG,JP,20
2002,EG,KW,6
2002,EG,LB,2
2002,EG,MA,1
2002,EG,MR,1
2002,EG,MY,3
2002,EG,NL,3
2002,EG,OM,4
2002,EG,PH,1
2002,EG,PK,2
2002,EG,PL,2
2002,EG,QA,4
2002,EG,RU,5
2002,EG,SA,32
2002,EG,SD,1
2002,EG,SE,6
2002,EG,SG,1
2002,EG,SY,1
2002,EG,TH,1
2002,EG,TN,2
2002,EG,TW,2
2002,EG,UA,2
2002,EG,US,103
2002,EG,VN,3
2002,ER,GB,1
2002,ER,US,1
2002,ES,AD,1
2002,ES,AE,1
2002,ES,AR,111
2002,ES,AT,19
2002,ES,AU,35
2002,ES,BE,36
2002,ES,BG,1
2002,ES,BJ,1
2002,ES,BO,14
2002,ES,BR,208
2002,ES,BY,3
2002,ES,CA,54
2002,ES,CH,49
2002,ES,CL,85
2002,ES,CN,51
2002,ES,CO,64
2002,ES,CR,12
2002,ES,CU,63
2002,ES,CY,1
2002,ES,CZ,15
2002,ES,DE,144
2002,ES,DK,40
2002,ES,DO,1
2002,ES,DZ,2
2002,ES,EC,2
2002,ES,EG,4
2002,ES,FI,10
2002,ES,FR,299
2002,ES,GB,280
2002,ES,GH,1
2002,ES,GP,1
2002,ES,GR,7
2002,ES,GT,8
2002,ES,HK,2
2002,ES,HN,1
2002,ES,HR,1
2002,ES,HU,7
2002,ES,ID,8
2002,ES,IE,12
2002,ES,IL,8
2002,ES,IN,15
2002,ES,IS,1
2002,ES,IT,138
2002,ES,JP,43
2002,ES,KE,1
2002,ES,KH,1
2002,ES,KR,9
2002,ES,LA,1
2002,ES,LB,1
2002,ES,LK,13
2002,ES,LU,2
2002,ES,MA,8
2002,ES,MK,2
2002,ES,MM,3
2002,ES,MX,245
2002,ES,MY,2
2002,ES,MZ,2
2002,ES,NG,1
2002,ES,NI,5
2002,ES,NL,68
2002,ES,NO,11
2002,ES,NP,1
2002,ES,NZ,4
2002,ES,PA,8
2002,ES,PE,26
2002,ES,PG,1
2002,ES,PH,1
2002,ES,PK,1
2002,ES,PL,26
2002,ES,PR,14
2002,ES,PS,1
2002,ES,PT,80
2002,ES,PY,2
2002,ES,QA,3
2002,ES,RE,1
2002,ES,RO,11
2002,ES,RS,1
2002,ES,RU,28
2002,ES,SA,1
2002,ES,SD,1
2002,ES,SE,43
2002,ES,SG,5
2002,ES,SI,3
2002,ES,SK,10
2002,ES,SV,1
2002,ES,TH,3
2002,ES,TO,1
2002,ES,TR,2
2002,ES,TW,12
2002,ES,TZ,1
2002,ES,UA,5
2002,ES,UG,1
2002,ES,US,928
2002,ES,UY,16
2002,ES,VE,72
2002,ES,VN,6
2002,ES,ZA,5
2002,ET,BD,1
2002,ET,BE,1
2002,ET,CH,1
2002,ET,CZ,1
2002,ET,DE,2
2002,ET,DK,2
2002,ET,FR,1
2002,ET,IE,1
2002,ET,IL,1
2002,ET,JP,1
2002,ET,KE,1
2002,ET,KR,32
2002,ET,NL,3
2002,ET,NO,1
2002,ET,SE,6
2002,ET,US,15
2002,ET,ZA,3
2002,ET,ZM,1
2002,FI,AE,1
2002,FI,AM,1
2002,FI,AR,1
2002,FI,AT,7
2002,FI,AU,11
2002,FI,BE,10
2002,FI,BG,1
2002,FI,BI,1
2002,FI,BR,1
2002,FI,BY,1
2002,FI,CA,28
2002,FI,CH,9
2002,FI,CL,4
2002,FI,CN,21
2002,FI,CU,1
2002,FI,CZ,11
2002,FI,DE,67
2002,FI,DK,6
2002,FI,DZ,1
2002,FI,EE,7
2002,FI,EG,1
2002,FI,ES,14
2002,FI,FR,16
2002,FI,GB,61
2002,FI,GR,2
2002,FI,HK,3
2002,FI,HU,12
2002,FI,ID,3
2002,FI,IE,2
2002,FI,IL,1
2002,FI,IN,4
2002,FI,IS,1
2002,FI,IT,23
2002,FI,JP,15
2002,FI,KH,2
2002,FI,KR,4
2002,FI,KW,1
2002,FI,LT,2
2002,FI,NL,35
2002,FI,NO,19
2002,FI,NZ,5
2002,FI,PK,3
2002,FI,PL,11
2002,FI,PT,1
2002,FI,RO,1
2002,FI,RU,24
2002,FI,SC,1
2002,FI,SE,55
2002,FI,SG,3
2002,FI,SI,2
2002,FI,SK,6
2002,FI,SS,1
2002,FI,TW,1
2002,FI,TZ,1
2002,FI,UA,1
2002,FI,UG,1
2002,FI,US,289
2002,FI,VE,1
2002,FI,ZA,2
2002,FJ,AU,2
2002,FJ,CA,2
2002,FJ,CN,1
2002,FJ,EG,1
2002,FJ,JP,1
2002,FJ,US,1
2002,FK,DE,1
2002,FK,GB,2
2002,FM,CN,1
2002,FR,AE,1
2002,FR,AM,4
2002,FR,AR,41
2002,FR,AT,40
2002,FR,AU,85
2002,FR,AZ,1
2002,FR,BD,2
2002,FR,BE,301
2002,FR,BF,5
2002,FR,BG,12
2002,FR,BI,11
2002,FR,BJ,8
2002,FR,BO,1
2002,FR,BR,158
2002,FR,BW,2
2002,FR,BY,4
2002,FR,BZ,8
2002,FR,CA,511
2002,FR,CF,1
2002,FR,CG,7
2002,FR,CH,391
2002,FR,CI,14
2002,FR,CL,23
2002,FR,CM,16
2002,FR,CN,105
2002,FR,CO,9
2002,FR,CR,5
2002,FR,CU,8
2002,FR,CY,1
2002,FR,CZ,33
2002,FR,DE,646
2002,FR,DK,42
2002,FR,DZ,68
2002,FR,EC,2
2002,FR,EE,4
2002,FR,EG,16
2002,FR,ES,264
2002,FR,ET,1
2002,FR,FI,26
2002,FR,GA,8
2002,FR,GB,578
2002,FR,GE,2
2002,FR,GF,16
2002,FR,GP,26
2002,FR,GR,48
2002,FR,GT,1
2002,FR,GW,3
2002,FR,HK,4
2002,FR,HR,10
2002,FR,HT,1
2002,FR,HU,26
2002,FR,ID,4
2002,FR,IE,32
2002,FR,IL,36
2002,FR,IN,62
2002,FR,IQ,3
2002,FR,IR,11
2002,FR,IT,326
2002,FR,JM,1
2002,FR,JO,2
2002,FR,JP,147
2002,FR,KE,6
2002,FR,KH,3
2002,FR,KR,17
2002,FR,KW,2
2002,FR,KZ,2
2002,FR,LA,1
2002,FR,LB,20
2002,FR,LT,6
2002,FR,LU,21
2002,FR,LV,3
2002,FR,MA,475
2002,FR,MC,7
2002,FR,ME,2
2002,FR,MG,6
2002,FR,MK,2
2002,FR,ML,46
2002,FR,MQ,5
2002,FR,MR,1
2002,FR,MT,1
2002,FR,MX,63
2002,FR,MY,4
2002,FR,NC,7
2002,FR,NE,35
2002,FR,NG,7
2002,FR,NI,3
2002,FR,NL,193
2002,FR,NO,39
2002,FR,NZ,16
2002,FR,OM,1
2002,FR,PA,1
2002,FR,PE,5
2002,FR,PF,5
2002,FR,PG,1
2002,FR,PH,7
2002,FR,PK,6
2002,FR,PL,59
2002,FR,PR,2
2002,FR,PS,1
2002,FR,PT,68
2002,FR,PY,1
2002,FR,QA,1
2002,FR,RE,20
2002,FR,RO,42
2002,FR,RS,4
2002,FR,RU,105
2002,FR,SA,1
2002,FR,SD,1
2002,FR,SE,85
2002,FR,SG,15
2002,FR,SI,9
2002,FR,SK,15
2002,FR,SN,21
2002,FR,SS,3
2002,FR,SV,3
2002,FR,SY,3
2002,FR,TD,2
2002,FR,TG,4
2002,FR,TH,4
2002,FR,TJ,1
2002,FR,TN,109
2002,FR,TR,26
2002,FR,TW,18
2002,FR,TZ,5
2002,FR,UA,17
2002,FR,UG,1
2002,FR,US,2301
2002,FR,UY,8
2002,FR,VE,13
2002,FR,VG,4
2002,FR,VI,1
2002,FR,VN,10
2002,FR,YE,3
2002,FR,ZA,20
2002,FR,ZM,1
2002,FR,ZW,1
2002,GA,AT,2
2002,GA,BE,2
2002,GA,DE,2
2002,GA,FR,4
2002,GA,GB,1
2002,GA,NL,2
2002,GA,US,2
2002,GB,AE,12
2002,GB,AL,2
2002,GB,AM,1
2002,GB,AR,30
2002,GB,AT,66
2002,GB,AU,947
2002,GB,BA,1
2002,GB,BB,2
2002,GB,BD,20
2002,GB,BE,110
2002,GB,BG,24
2002,GB,BH,4
2002,GB,BM,1
2002,GB,BN,11
2002,GB,BO,1
2002,GB,BR,132
2002,GB,BS,1
2002,GB,BW,5
2002,GB,BY,2
2002,GB,CA,712
2002,GB,CH,198
2002,GB,CI,1
2002,GB,CL,25
2002,GB,CM,2
2002,GB,CN,341
2002,GB,CO,14
2002,GB,CR,2
2002,GB,CU,2
2002,GB,CY,8
2002,GB,CZ,42
2002,GB,DE,743
2002,GB,DK,169
2002,GB,DZ,5
2002,GB,EC,1
2002,GB,EE,6
2002,GB,EG,27
2002,GB,ES,245
2002,GB,ET,5
2002,GB,FI,74
2002,GB,FK,2
2002,GB,FR,604
2002,GB,GA,2
2002,GB,GE,1
2002,GB,GH,14
2002,GB,GI,2
2002,GB,GM,13
2002,GB,GR,144
2002,GB,GT,1
2002,GB,GW,1
2002,GB,HK,117
2002,GB,HR,7
2002,GB,HU,42
2002,GB,ID,13
2002,GB,IE,280
2002,GB,IL,55
2002,GB,IM,3
2002,GB,IN,281
2002,GB,IR,45
2002,GB,IS,6
2002,GB,IT,313
2002,GB,JM,9
2002,GB,JO,7
2002,GB,JP,414
2002,GB,KE,20
2002,GB,KG,1
2002,GB,KH,2
2002,GB,KP,1
2002,GB,KR,82
2002,GB,KW,13
2002,GB,KZ,5
2002,GB,LA,1
2002,GB,LB,2
2002,GB,LK,11
2002,GB,LR,2
2002,GB,LS,2
2002,GB,LT,2
2002,GB,LU,7
2002,GB,LV,3
2002,GB,LY,5
2002,GB,MA,7
2002,GB,MC,1
2002,GB,ME,2
2002,GB,ML,3
2002,GB,MM,9
2002,GB,MN,3
2002,GB,MO,1
2002,GB,MT,19
2002,GB,MU,2
2002,GB,MW,9
2002,GB,MX,111
2002,GB,MY,63
2002,GB,NA,1
2002,GB,NG,21
2002,GB,NI,1
2002,GB,NL,283
2002,GB,NO,78
2002,GB,NP,19
2002,GB,NZ,206
2002,GB,OM,3
2002,GB,PA,1
2002,GB,PE,7
2002,GB,PG,1
2002,GB,PH,7
2002,GB,PK,29
2002,GB,PL,65
2002,GB,PR,7
2002,GB,PT,102
2002,GB,PY,2
2002,GB,QA,28
2002,GB,RE,1
2002,GB,RO,19
2002,GB,RS,16
2002,GB,RU,181
2002,GB,SA,20
2002,GB,SD,2
2002,GB,SE,145
2002,GB,SG,98
2002,GB,SI,19
2002,GB,SK,43
2002,GB,SN,1
2002,GB,SS,46
2002,GB,SY,1
2002,GB,TH,45
2002,GB,TR,59
2002,GB,TT,6
2002,GB,TW,91
2002,GB,TZ,17
2002,GB,UA,25
2002,GB,UG,12
2002,GB,US,6591
2002,GB,UY,2
2002,GB,UZ,2
2002,GB,VA,1
2002,GB,VE,15
2002,GB,VG,8
2002,GB,VI,1
2002,GB,VN,15
2002,GB,ZA,149
