year,country,n_researchers_padded,inmigration,outmigration,netmigration,inmigration_rate,outmigration_rate,netmigration_rate
2013,SM,74,8,10,-2,0.10810810810810811,0.13513513513513514,-0.02702702702702703
2014,SM,74,8,7,1,0.10810810810810811,0.0945945945945946,0.013513513513513514
2015,SM,80,18,10,8,0.225,0.125,0.1
2016,SM,87,15,9,6,0.1724137931034483,0.10344827586206896,0.06896551724137931
2017,SM,100,20,20,0,0.2,0.2,0.0
2018,SM,109,15,21,-6,0.13761467889908258,0.1926605504587156,-0.05504587155963303
2019,SM,124,24,12,12,0.1935483870967742,0.0967741935483871,0.0967741935483871
2020,SM,122,22,18,4,0.18032786885245902,0.14754098360655737,0.03278688524590164
2021,SM,125,19,18,1,0.152,0.144,0.008
2022,SM,109,16,18,-2,0.14678899082568808,0.1651376146788991,-0.01834862385321101
2023,SM,133,12,21,-9,0.09022556390977443,0.15789473684210525,-0.06766917293233082
2024,SM,114,10,13,-3,0.08771929824561403,0.11403508771929824,-0.02631578947368421
2025,SM,91,33,10,23,0.3626373626373626,0.10989010989010989,0.25274725274725274
1998,SN,858,0,0,0,0.0,0.0,0.0
1999,SN,1078,27,15,12,0.02504638218923933,0.013914656771799629,0.011131725417439703
2000,SN,1264,36,36,0,0.028481012658227847,0.028481012658227847,0.0
2001,SN,1358,39,34,5,0.028718703976435934,0.025036818851251842,0.003681885125184094
2002,SN,1493,46,53,-7,0.030810448760884127,0.03549899531145345,-0.004688546550569324
2003,SN,1619,66,67,-1,0.04076590487955528,0.04138357010500309,-0.0006176652254478073
2004,SN,1638,78,86,-8,0.047619047619047616,0.052503052503052504,-0.004884004884004884
2005,SN,1717,86,85,1,0.050087361677344205,0.04950495049504951,0.0005824111822947001
2006,SN,1801,94,109,-15,0.05219322598556358,0.06052193225985564,-0.00832870627429206
2007,SN,1920,119,107,12,0.06197916666666667,0.05572916666666667,0.00625
2008,SN,2027,96,138,-42,0.04736063147508633,0.06808090774543661,-0.020720276270350273
2009,SN,2313,130,139,-9,0.056204063986165155,0.06009511456982274,-0.0038910505836575876
2010,SN,2650,160,129,31,0.06037735849056604,0.04867924528301887,0.01169811320754717
2011,SN,3012,151,153,-2,0.050132802124833994,0.05079681274900399,-0.0006640106241699867
2012,SN,3441,160,173,-13,0.04649811101424005,0.05027608253414705,-0.003777971519907004
2013,SN,3810,213,180,33,0.05590551181102362,0.047244094488188976,0.008661417322834646
2014,SN,4043,236,168,68,0.05837249567153104,0.04155330200346277,0.016819193668068267
2015,SN,4354,218,242,-24,0.050068902158934316,0.05558107487367937,-0.005512172714745062
2016,SN,4789,247,228,19,0.05157652954687826,0.0476091041971184,0.003967425349759866
2017,SN,5305,286,231,55,0.053911404335532515,0.04354382657869934,0.010367577756833177
2018,SN,5845,269,256,13,0.04602224123182207,0.04379811804961506,0.0022241231822070144
2019,SN,6470,276,286,-10,0.04265842349304482,0.04420401854714065,-0.0015455950540958269
2020,SN,7222,354,333,21,0.04901689282747161,0.04610911104957076,0.0029077817779008587
2021,SN,7779,372,375,-3,0.0478210566910914,0.04820671037408407,-0.0003856536829926726
2022,SN,7856,328,300,28,0.04175152749490835,0.03818737270875764,0.003564154786150713
2023,SN,7796,354,390,-36,0.045407901487942534,0.05002565418163161,-0.004617752693689072
2024,SN,5876,362,373,-11,0.06160653505786249,0.0634785568413887,-0.0018720217835262083
2025,SN,3790,450,475,-25,0.11873350923482849,0.12532981530343007,-0.006596306068601583
1998,SO,39,0,0,0,0.0,0.0,0.0
1999,SO,44,2,4,-2,0.045454545454545456,0.09090909090909091,-0.045454545454545456
2000,SO,59,7,4,3,0.11864406779661017,0.06779661016949153,0.05084745762711865
2001,SO,56,0,4,-4,0.0,0.07142857142857142,-0.07142857142857142
2002,SO,68,3,4,-1,0.04411764705882353,0.058823529411764705,-0.014705882352941176
2003,SO,62,3,8,-5,0.04838709677419355,0.12903225806451613,-0.08064516129032258
2004,SO,75,7,4,3,0.09333333333333334,0.05333333333333334,0.04
2005,SO,82,8,6,2,0.0975609756097561,0.07317073170731707,0.024390243902439025
2006,SO,116,8,8,0,0.06896551724137931,0.06896551724137931,0.0
2007,SO,158,15,8,7,0.0949367088607595,0.05063291139240506,0.04430379746835443
2008,SO,167,14,16,-2,0.08383233532934131,0.09580838323353294,-0.011976047904191617
2009,SO,174,26,19,7,0.14942528735632185,0.10919540229885058,0.040229885057471264
2010,SO,205,34,20,14,0.16585365853658537,0.0975609756097561,0.06829268292682927
2011,SO,235,31,28,3,0.13191489361702127,0.11914893617021277,0.01276595744680851
2012,SO,295,33,44,-11,0.11186440677966102,0.14915254237288136,-0.03728813559322034
2013,SO,309,48,39,9,0.1553398058252427,0.1262135922330097,0.02912621359223301
2014,SO,360,33,41,-8,0.09166666666666666,0.11388888888888889,-0.022222222222222223
2015,SO,399,39,50,-11,0.09774436090225563,0.12531328320802004,-0.02756892230576441
2016,SO,479,51,39,12,0.10647181628392484,0.081419624217119,0.025052192066805846
2017,SO,504,57,43,14,0.1130952380952381,0.08531746031746032,0.027777777777777776
2018,SO,642,84,50,34,0.1308411214953271,0.0778816199376947,0.0529595015576324
2019,SO,790,73,83,-10,0.09240506329113925,0.10506329113924051,-0.012658227848101266
2020,SO,1217,101,85,16,0.08299096138044372,0.06984387838948233,0.01314708299096138
2021,SO,1659,154,100,54,0.09282700421940929,0.06027727546714889,0.0325497287522604
2022,SO,2164,217,146,71,0.10027726432532348,0.06746765249537892,0.032809611829944546
2023,SO,2594,219,205,14,0.08442559753276793,0.07902852737085582,0.005397070161912105
2024,SO,2100,303,211,92,0.1442857142857143,0.10047619047619048,0.04380952380952381
2025,SO,1395,317,291,26,0.22724014336917564,0.2086021505376344,0.01863799283154122
1998,SR,21,0,0,0,0.0,0.0,0.0
1999,SR,24,1,3,-2,0.041666666666666664,0.125,-0.08333333333333333
2000,SR,27,0,3,-3,0.0,0.1111111111111111,-0.1111111111111111
2001,SR,40,3,2,1,0.075,0.05,0.025
2002,SR,64,1,1,0,0.015625,0.015625,0.0
2003,SR,65,2,0,2,0.03076923076923077,0.0,0.03076923076923077
2004,SR,62,6,2,4,0.0967741935483871,0.03225806451612903,0.06451612903225806
2005,SR,41,1,1,0,0.024390243902439025,0.024390243902439025,0.0
2006,SR,69,2,1,1,0.028985507246376812,0.014492753623188406,0.014492753623188406
2007,SR,70,3,3,0,0.04285714285714286,0.04285714285714286,0.0
2008,SR,62,4,5,-1,0.06451612903225806,0.08064516129032258,-0.016129032258064516
2009,SR,49,4,4,0,0.08163265306122448,0.08163265306122448,0.0
2010,SR,53,4,6,-2,0.07547169811320754,0.11320754716981132,-0.03773584905660377
2011,SR,67,3,1,2,0.04477611940298507,0.014925373134328358,0.029850746268656716
2012,SR,79,5,3,2,0.06329113924050633,0.0379746835443038,0.02531645569620253
2013,SR,109,3,5,-2,0.027522935779816515,0.045871559633027525,-0.01834862385321101
2014,SR,134,3,5,-2,0.022388059701492536,0.03731343283582089,-0.014925373134328358
2015,SR,177,15,2,13,0.0847457627118644,0.011299435028248588,0.07344632768361582
2016,SR,209,12,8,4,0.05741626794258373,0.03827751196172249,0.019138755980861243
2017,SR,227,15,6,9,0.06607929515418502,0.02643171806167401,0.039647577092511016
2018,SR,242,13,12,1,0.05371900826446281,0.049586776859504134,0.004132231404958678
2019,SR,283,14,7,7,0.04946996466431095,0.024734982332155476,0.024734982332155476
2020,SR,278,10,12,-2,0.03597122302158273,0.04316546762589928,-0.007194244604316547
2021,SR,329,18,9,9,0.0547112462006079,0.02735562310030395,0.02735562310030395
2022,SR,328,10,17,-7,0.03048780487804878,0.051829268292682924,-0.021341463414634148
2023,SR,375,22,5,17,0.058666666666666666,0.013333333333333334,0.04533333333333334
2024,SR,250,10,29,-19,0.04,0.116,-0.076
2025,SR,163,16,12,4,0.09815950920245399,0.0736196319018405,0.024539877300613498
1998,SS,509,0,0,0,0.0,0.0,0.0
1999,SS,535,67,71,-4,0.1252336448598131,0.13271028037383178,-0.007476635514018692
2000,SS,525,70,87,-17,0.13333333333333333,0.1657142857142857,-0.03238095238095238
2001,SS,565,111,105,6,0.19646017699115045,0.18584070796460178,0.010619469026548672
2002,SS,538,120,125,-5,0.22304832713754646,0.23234200743494424,-0.00929368029739777
2003,SS,565,129,134,-5,0.22831858407079647,0.23716814159292035,-0.008849557522123894
2004,SS,595,104,135,-31,0.17478991596638654,0.226890756302521,-0.052100840336134456
2005,SS,729,152,125,27,0.2085048010973937,0.17146776406035666,0.037037037037037035
2006,SS,753,152,164,-12,0.20185922974767595,0.21779548472775564,-0.01593625498007968
2007,SS,821,205,185,20,0.2496954933008526,0.22533495736906212,0.024360535931790498
2008,SS,795,167,229,-62,0.21006289308176102,0.2880503144654088,-0.0779874213836478
2009,SS,872,207,196,11,0.23738532110091742,0.22477064220183487,0.01261467889908257
2010,SS,909,203,246,-43,0.22332233223322331,0.2706270627062706,-0.047304730473047306
2011,SS,1036,210,248,-38,0.20270270270270271,0.23938223938223938,-0.03667953667953668
2012,SS,1118,216,218,-2,0.19320214669051877,0.19499105545617174,-0.0017889087656529517
2013,SS,1219,272,239,33,0.22313371616078753,0.19606234618539786,0.027071369975389663
2014,SS,1266,319,300,19,0.2519747235387046,0.23696682464454977,0.015007898894154818
2015,SS,1360,374,339,35,0.275,0.24926470588235294,0.025735294117647058
2016,SS,1350,340,361,-21,0.2518518518518518,0.2674074074074074,-0.015555555555555555
2017,SS,1590,285,369,-84,0.1792452830188679,0.2320754716981132,-0.052830188679245285
2018,SS,1960,340,356,-16,0.17346938775510204,0.1816326530612245,-0.00816326530612245
2019,SS,2369,449,353,96,0.18953144786829887,0.1490080202617138,0.040523427606585054
2020,SS,3013,550,497,53,0.18254231662794557,0.16495187520743446,0.017590441420511117
2021,SS,3310,523,557,-34,0.1580060422960725,0.16827794561933535,-0.01027190332326284
2022,SS,3671,628,546,82,0.17107055298283846,0.1487333151729774,0.022337237809861073
2023,SS,3181,722,753,-31,0.2269726501100283,0.23671801320339517,-0.009745363093366866
2024,SS,2166,659,802,-143,0.30424746075715603,0.3702677746999077,-0.06602031394275161
2025,SS,1017,508,722,-214,0.4995083579154376,0.7099311701081613,-0.21042281219272368
1998,ST,92,0,0,0,0.0,0.0,0.0
1999,ST,118,6,2,4,0.05084745762711865,0.01694915254237288,0.03389830508474576
2000,ST,128,14,11,3,0.109375,0.0859375,0.0234375
2001,ST,134,6,5,1,0.04477611940298507,0.03731343283582089,0.007462686567164179
2002,ST,172,8,14,-6,0.046511627906976744,0.08139534883720931,-0.03488372093023256
2003,ST,255,11,18,-7,0.043137254901960784,0.07058823529411765,-0.027450980392156862
2004,ST,316,36,18,18,0.11392405063291139,0.056962025316455694,0.056962025316455694
2005,ST,313,65,28,37,0.20766773162939298,0.08945686900958466,0.1182108626198083
2006,ST,292,32,40,-8,0.1095890410958904,0.136986301369863,-0.0273972602739726
2007,ST,318,32,46,-14,0.10062893081761007,0.14465408805031446,-0.0440251572327044
2008,ST,367,52,45,7,0.14168937329700274,0.1226158038147139,0.01907356948228883
2009,ST,377,57,45,12,0.15119363395225463,0.11936339522546419,0.03183023872679045
2010,ST,383,38,70,-32,0.09921671018276762,0.18276762402088773,-0.0835509138381201
2011,ST,404,61,70,-9,0.15099009900990099,0.17326732673267325,-0.022277227722772276
2012,ST,426,62,78,-16,0.14553990610328638,0.18309859154929578,-0.03755868544600939
2013,ST,441,49,59,-10,0.1111111111111111,0.13378684807256236,-0.022675736961451247
2014,ST,558,43,80,-37,0.07706093189964158,0.14336917562724014,-0.06630824372759857
2015,ST,592,81,65,16,0.13682432432432431,0.1097972972972973,0.02702702702702703
2016,ST,627,125,79,46,0.19936204146730463,0.12599681020733652,0.0733652312599681
2017,ST,510,70,94,-24,0.13725490196078433,0.1843137254901961,-0.047058823529411764
2018,ST,593,68,119,-51,0.11467116357504216,0.20067453625632378,-0.08600337268128162
2019,ST,754,91,124,-33,0.1206896551724138,0.16445623342175067,-0.04376657824933687
2020,ST,1182,103,138,-35,0.08714043993231811,0.116751269035533,-0.02961082910321489
2021,ST,1586,110,127,-17,0.06935687263556116,0.08007566204287515,-0.010718789407313998
2022,ST,1791,216,136,80,0.12060301507537688,0.07593523171412618,0.0446677833612507
2023,ST,1396,208,184,24,0.1489971346704871,0.1318051575931232,0.017191977077363897
2024,ST,809,195,194,1,0.24103831891223734,0.23980222496909764,0.0012360939431396785
2025,ST,288,129,197,-68,0.4479166666666667,0.6840277777777778,-0.2361111111111111
1998,SV,177,0,0,0,0.0,0.0,0.0
1999,SV,187,3,3,0,0.016042780748663103,0.016042780748663103,0.0
2000,SV,241,4,7,-3,0.016597510373443983,0.029045643153526972,-0.012448132780082987
2001,SV,265,18,5,13,0.06792452830188679,0.018867924528301886,0.04905660377358491
2002,SV,293,14,15,-1,0.04778156996587031,0.051194539249146756,-0.0034129692832764505
2003,SV,299,13,15,-2,0.043478260869565216,0.05016722408026756,-0.006688963210702341
2004,SV,353,18,24,-6,0.05099150141643059,0.0679886685552408,-0.0169971671388102
2005,SV,362,23,28,-5,0.06353591160220995,0.07734806629834254,-0.013812154696132596
2006,SV,411,35,21,14,0.0851581508515815,0.051094890510948905,0.0340632603406326
2007,SV,448,39,24,15,0.08705357142857142,0.05357142857142857,0.033482142857142856
2008,SV,547,40,48,-8,0.07312614259597806,0.08775137111517367,-0.014625228519195612
2009,SV,621,59,41,18,0.09500805152979067,0.06602254428341385,0.028985507246376812
2010,SV,684,57,52,5,0.08333333333333333,0.07602339181286549,0.007309941520467836
2011,SV,743,65,68,-3,0.08748317631224764,0.09152086137281291,-0.004037685060565276
2012,SV,798,68,79,-11,0.08521303258145363,0.09899749373433583,-0.013784461152882205
2013,SV,874,72,72,0,0.08237986270022883,0.08237986270022883,0.0
2014,SV,1058,57,83,-26,0.05387523629489603,0.07844990548204159,-0.024574669187145556
2015,SV,1425,96,86,10,0.06736842105263158,0.060350877192982454,0.007017543859649123
2016,SV,1592,129,107,22,0.08103015075376885,0.06721105527638191,0.013819095477386936
2017,SV,1729,160,120,40,0.09253903990746096,0.06940427993059572,0.02313475997686524
2018,SV,1884,174,135,39,0.09235668789808917,0.07165605095541401,0.020700636942675158
2019,SV,2009,129,159,-30,0.06421105027376804,0.07914385266301642,-0.014932802389248382
2020,SV,2343,162,145,17,0.06914212548015365,0.061886470337174565,0.007255655142979087
2021,SV,2431,172,177,-5,0.07075277663512958,0.07280954339777869,-0.0020567667626491155
2022,SV,2675,195,160,35,0.07289719626168224,0.059813084112149535,0.013084112149532711
2023,SV,2852,207,195,12,0.07258064516129033,0.06837307152875176,0.004207573632538569
2024,SV,2183,244,189,55,0.11177278973889143,0.08657810352725608,0.025194686211635363
2025,SV,1331,277,235,42,0.20811419984973703,0.17655897821187078,0.03155522163786627
1998,SX,3,0,0,0,0.0,0.0,0.0
1999,SX,3,0,0,0,0.0,0.0,0.0
2000,SX,3,1,0,1,0.3333333333333333,0.0,0.3333333333333333
2001,SX,5,0,0,0,0.0,0.0,0.0
2002,SX,7,1,0,1,0.14285714285714285,0.0,0.14285714285714285
2003,SX,27,0,2,-2,0.0,0.07407407407407407,-0.07407407407407407
2004,SX,42,1,0,1,0.023809523809523808,0.0,0.023809523809523808
2005,SX,49,2,2,0,0.04081632653061224,0.04081632653061224,0.0
2006,SX,34,5,5,0,0.14705882352941177,0.14705882352941177,0.0
2007,SX,20,2,4,-2,0.1,0.2,-0.1
2008,SX,14,3,3,0,0.21428571428571427,0.21428571428571427,0.0
2009,SX,15,2,4,-2,0.13333333333333333,0.26666666666666666,-0.13333333333333333
2010,SX,12,0,4,-4,0.0,0.3333333333333333,-0.3333333333333333
2011,SX,16,2,3,-1,0.125,0.1875,-0.0625
2012,SX,24,4,3,1,0.16666666666666666,0.125,0.041666666666666664
2013,SX,32,2,6,-4,0.0625,0.1875,-0.125
2014,SX,38,6,7,-1,0.15789473684210525,0.18421052631578946,-0.02631578947368421
2015,SX,39,9,3,6,0.23076923076923078,0.07692307692307693,0.15384615384615385
2016,SX,47,5,7,-2,0.10638297872340426,0.14893617021276595,-0.0425531914893617
2017,SX,51,5,5,0,0.09803921568627451,0.09803921568627451,0.0
2018,SX,67,9,6,3,0.13432835820895522,0.08955223880597014,0.04477611940298507
2019,SX,102,8,11,-3,0.0784313725490196,0.10784313725490197,-0.029411764705882353
2020,SX,148,12,8,4,0.08108108108108109,0.05405405405405406,0.02702702702702703
2021,SX,205,24,13,11,0.11707317073170732,0.06341463414634146,0.05365853658536585
2022,SX,218,21,22,-1,0.0963302752293578,0.10091743119266056,-0.0045871559633027525
2023,SX,239,18,18,0,0.07531380753138076,0.07531380753138076,0.0
2024,SX,158,16,19,-3,0.10126582278481013,0.12025316455696203,-0.0189873417721519
2025,SX,101,34,23,11,0.33663366336633666,0.22772277227722773,0.10891089108910891
1998,SY,368,0,0,0,0.0,0.0,0.0
1999,SY,387,6,12,-6,0.015503875968992248,0.031007751937984496,-0.015503875968992248
2000,SY,409,15,8,7,0.03667481662591687,0.019559902200488997,0.017114914425427872
2001,SY,399,13,20,-7,0.03258145363408521,0.05012531328320802,-0.017543859649122806
2002,SY,483,21,24,-3,0.043478260869565216,0.049689440993788817,-0.006211180124223602
2003,SY,542,27,14,13,0.04981549815498155,0.025830258302583026,0.023985239852398525
2004,SY,603,37,11,26,0.06135986733001658,0.01824212271973466,0.04311774461028192
2005,SY,641,28,26,2,0.0436817472698908,0.0405616224648986,0.0031201248049922
2006,SY,723,47,29,18,0.06500691562932227,0.040110650069156296,0.024896265560165973
2007,SY,781,39,28,11,0.0499359795134443,0.03585147247119078,0.014084507042253521
2008,SY,988,52,34,18,0.05263157894736842,0.03441295546558704,0.018218623481781375
2009,SY,1166,50,37,13,0.04288164665523156,0.03173241852487135,0.011149228130360206
2010,SY,1471,86,54,32,0.05846363018354861,0.036709721278042146,0.021753908905506457
2011,SY,1548,93,48,45,0.060077519379844964,0.031007751937984496,0.029069767441860465
2012,SY,1674,96,86,10,0.05734767025089606,0.05137395459976105,0.005973715651135006
2013,SY,1734,76,96,-20,0.04382929642445214,0.05536332179930796,-0.011534025374855825
2014,SY,1870,94,87,7,0.05026737967914439,0.046524064171122995,0.0037433155080213902
2015,SY,1901,97,108,-11,0.05102577590741715,0.05681220410310363,-0.005786428195686481
2016,SY,1924,76,114,-38,0.0395010395010395,0.059251559251559255,-0.01975051975051975
2017,SY,2344,97,128,-31,0.04138225255972696,0.05460750853242321,-0.013225255972696246
2018,SY,2985,86,131,-45,0.0288107202680067,0.04388609715242881,-0.01507537688442211
2019,SY,3749,123,141,-18,0.03280874899973326,0.03761002934115764,-0.00480128034142438
2020,SY,4751,136,170,-34,0.028625552515259944,0.03578194064407493,-0.007156388128814986
2021,SY,5786,204,164,40,0.03525751814725199,0.028344279294849638,0.0069132388524023505
2022,SY,6779,180,159,21,0.02655258887741555,0.023454786841717066,0.0030978020356984804
2023,SY,7393,261,262,-1,0.03530366562964967,0.035438928716353305,-0.00013526308670363857
2024,SY,5675,334,299,35,0.058854625550660795,0.05268722466960352,0.006167400881057269
2025,SY,3409,365,318,47,0.1070695218539161,0.09328248753300088,0.013787034320915225
1998,SZ,66,0,0,0,0.0,0.0,0.0
1999,SZ,70,1,0,1,0.014285714285714285,0.0,0.014285714285714285
2000,SZ,86,2,0,2,0.023255813953488372,0.0,0.023255813953488372
2001,SZ,75,1,5,-4,0.013333333333333334,0.06666666666666667,-0.05333333333333334
2002,SZ,105,4,3,1,0.0380952380952381,0.02857142857142857,0.009523809523809525
2003,SZ,103,1,7,-6,0.009708737864077669,0.06796116504854369,-0.05825242718446602
2004,SZ,109,7,2,5,0.06422018348623854,0.01834862385321101,0.045871559633027525
2005,SZ,81,3,3,0,0.037037037037037035,0.037037037037037035,0.0
2006,SZ,98,4,6,-2,0.04081632653061224,0.061224489795918366,-0.02040816326530612
